student_id,week_number,status
S0495,2,no_action_needed
S0495,3,no_action_needed
S0495,4,no_action_needed
S0495,5,no_action_needed
S0495,6,no_action_needed
S0495,7,no_action_needed
S0496,1,no_action_needed
S0496,2,no_action_needed
S0496,3,no_action_needed
S0496,4,no_action_needed
S0496,5,no_action_needed
S0496,6,no_action_needed
S0496,7,no_action_needed
S0497,1,no_action_needed
S0497,2,no_action_needed
S0497,3,no_action_needed
S0497,4,no_action_needed
S0497,5,no_action_needed
S0497,6,no_action_needed
S0497,7,no_action_needed
S0498,1,no_action_needed
S0498,2,no_action_needed
S0498,3,referred
S0498,4,referred
S0498,5,referred
S0498,6,referred
S0498,7,referred
S0499,1,no_action_needed
S0499,2,no_action_needed
S0499,3,no_action_needed
S0499,4,no_action_needed
S0499,5,no_action_needed
S0499,6,no_action_needed
S0499,7,no_action_needed
S0500,1,no_action_needed
S0500,2,no_action_needed
S0500,3,no_action_needed
S0500,4,no_action_needed
S0500,5,no_action_needed
S0500,6,no_action_needed
S0500,7,no_action_needed
S0501,1,no_action_needed
S0501,2,no_action_needed
S0501,3,no_action_needed
S0501,4,no_action_needed
S0501,5,no_action_needed
S0501,6,no_action_needed
S0501,7,no_action_needed
S0502,1,no_action_needed
S0502,2,no_action_needed
S0502,3,no_action_needed
S0502,4,dropped_course
S0502,5,dropped_course
S0502,6,dropped_course
S0502,7,dropped_course
S0503,1,no_action_needed
S0503,2,no_action_needed
S0503,3,no_action_needed
S0503,4,no_action_needed
S0503,5,no_action_needed
S0503,6,no_action_needed
S0503,7,no_action_needed
S0504,1,no_action_needed
S0504,2,no_action_needed
S0504,3,no_action_needed
S0504,4,no_action_needed
S0504,5,no_action_needed
S0504,6,no_action_needed
S0504,7,no_action_needed
S0505,1,referred
S0505,2,referred
S0505,3,referred
S0505,4,referred
S0505,5,improved
S0505,6,improved
S0505,7,improved
S0506,1,no_action_needed
S0506,2,no_action_needed
S0506,3,no_action_needed
S0506,4,unresolved
S0506,5,unresolved
S0506,6,unresolved
S0506,7,unresolved
S0507,1,no_action_needed
S0507,2,no_action_needed
S0507,3,no_action_needed
S0507,4,no_action_needed
S0507,5,no_action_needed
S0507,6,no_action_needed
S0507,7,no_action_needed
S0508,1,no_action_needed
S0508,2,no_action_needed
S0508,3,no_action_needed
S0508,4,no_action_needed
S0508,5,no_action_needed
S0508,6,no_action_needed
S0508,7,no_action_needed
S0509,1,no_action_needed
S0509,2,no_action_needed
S0509,3,no_action_needed
S0509,4,no_action_needed
S0509,5,no_action_needed
S0509,6,no_action_needed
S0509,7,no_action_needed
S0510,1,no_action_needed
S0510,2,no_action_needed
S0510,3,no_action_needed
S0510,4,no_action_needed
S0510,5,no_action_needed
S0510,6,no_action_needed
S0510,7,no_action_needed
S0511,1,no_action_needed
S0511,2,no_action_needed
S0511,3,no_action_needed
S0511,4,no_action_needed
S0511,5,no_action_needed
S0511,6,no_action_needed
S0511,7,no_action_needed
S0512,1,no_action_needed
S0512,2,no_action_needed
S0512,3,no_action_needed
S0512,4,unresolved
S0512,5,unresolved
S0512,6,unresolved
S0512,7,unresolved
S0513,1,no_action_needed
S0513,2,no_action_needed
S0513,3,no_action_needed
S0513,4,unresolved
S0513,5,unresolved
S0513,6,unresolved
S0513,7,unresolved
S0514,1,no_action_needed
S0514,2,no_action_needed
S0514,3,no_action_needed
S0514,4,no_action_needed
S0514,5,no_action_needed
S0514,6,no_action_needed
S0514,7,no_action_needed
S0515,1,no_action_needed
S0515,2,no_action_needed
S0515,3,referred
S0515,4,referred
S0515,5,referred
S0515,6,referred
S0515,7,referred
S0516,1,no_action_needed
S0516,2,no_action_needed
S0516,3,no_action_needed
S0516,4,no_action_needed
S0516,5,no_action_needed
S0516,6,no_action_needed
S0516,7,no_action_needed
S0517,1,no_action_needed
S0517,2,no_action_needed
S0517,3,no_action_needed
S0517,4,no_action_needed
S0517,5,no_action_needed
S0517,6,no_action_needed
S0517,7,no_action_needed
S0518,1,no_action_needed
S0518,2,no_action_needed
S0518,3,referred
S0518,4,referred
S0518,5,referred
S0518,6,referred
S0518,7,referred
S0519,1,no_action_needed
S0519,2,no_action_needed
S0519,3,no_action_needed
S0519,4,no_action_needed
S0519,5,no_action_needed
S0519,6,no_action_needed
S0519,7,no_action_needed
S0520,1,no_action_needed
S0520,2,no_action_needed
S0520,3,no_action_needed
S0520,4,no_action_needed
S0520,5,no_action_needed
S0520,6,no_action_needed
S0520,7,no_action_needed
S0521,1,no_action_needed
S0521,2,no_action_needed
S0521,3,no_action_needed
S0521,4,dropped_course
S0521,5,dropped_course
S0521,6,dropped_course
S0521,7,dropped_course
S0522,1,no_action_needed
S0522,2,no_action_needed
S0522,3,no_action_needed
S0522,4,unresolved
S0522,5,unresolved
S0522,6,unresolved
S0522,7,unresolved
S0523,1,no_action_needed
S0523,2,no_action_needed
S0523,3,no_action_needed
S0523,4,no_action_needed
S0523,5,no_action_needed
S0523,6,no_action_needed
S0523,7,no_action_needed
S0524,1,no_action_needed
S0524,2,no_action_needed
S0524,3,no_action_needed
S0524,4,no_action_needed
S0524,5,no_action_needed
S0524,6,no_action_needed
S0524,7,no_action_needed
S0525,1,referred
S0525,2,referred
S0525,3,referred
S0525,4,referred
S0525,5,improved
S0525,6,improved
S0525,7,improved
S0526,1,referred
S0526,2,referred
S0526,3,referred
S0526,4,referred
S0526,5,improved
S0526,6,improved
S0526,7,improved
S0527,1,referred
S0527,2,referred
S0527,3,referred
S0527,4,referred
S0527,5,improved
S0527,6,improved
S0527,7,improved
S0528,1,no_action_needed
S0528,2,no_action_needed
S0528,3,referred
S0528,4,referred
S0528,5,referred
S0528,6,referred
S0528,7,referred
S0529,1,no_action_needed
S0529,2,no_action_needed
S0529,3,no_action_needed
S0529,4,no_action_needed
S0529,5,no_action_needed
S0529,6,no_action_needed
S0529,7,no_action_needed
S0530,1,no_action_needed
S0530,2,no_action_needed
S0530,3,no_action_needed
S0530,4,no_action_needed
S0530,5,no_action_needed
S0530,6,no_action_needed
S0530,7,no_action_needed
S0531,1,referred
S0531,2,referred
S0531,3,referred
S0531,4,referred
S0531,5,improved
S0531,6,improved
S0531,7,improved
S0532,1,referred
S0532,2,referred
S0532,3,referred
S0532,4,referred
S0532,5,improved
S0532,6,improved
S0532,7,improved
S0533,1,no_action_needed
S0533,2,no_action_needed
S0533,3,no_action_needed
S0533,4,no_action_needed
S0533,5,no_action_needed
S0533,6,no_action_needed
S0533,7,no_action_needed
S0534,1,no_action_needed
S0534,2,no_action_needed
S0534,3,no_action_needed
S0534,4,no_action_needed
S0534,5,no_action_needed
S0534,6,no_action_needed
S0534,7,no_action_needed
S0535,1,no_action_needed
S0535,2,no_action_needed
S0535,3,no_action_needed
S0535,4,no_action_needed
S0535,5,no_action_needed
S0535,6,no_action_needed
S0535,7,no_action_needed
S0536,1,referred
S0536,2,referred
S0536,3,referred
S0536,4,referred
S0536,5,improved
S0536,6,improved
S0536,7,improved
S0537,1,no_action_needed
S0537,2,no_action_needed
S0537,3,referred
S0537,4,referred
S0537,5,referred
S0537,6,referred
S0537,7,referred
S0538,1,no_action_needed
S0538,2,no_action_needed
S0538,3,no_action_needed
S0538,4,no_action_needed
S0538,5,no_action_needed
S0538,6,no_action_needed
S0538,7,no_action_needed
S0539,1,no_action_needed
S0539,2,no_action_needed
S0539,3,referred
S0539,4,referred
S0539,5,referred
S0539,6,referred
S0539,7,referred
S0540,1,no_action_needed
S0540,2,no_action_needed
S0540,3,no_action_needed
S0540,4,no_action_needed
S0540,5,no_action_needed
S0540,6,no_action_needed
S0540,7,no_action_needed
S0541,1,no_action_needed
S0541,2,no_action_needed
S0541,3,no_action_needed
S0541,4,no_action_needed
S0541,5,no_action_needed
S0541,6,no_action_needed
S0541,7,no_action_needed
S0542,1,no_action_needed
S0542,2,no_action_needed
S0542,3,no_action_needed
S0542,4,unresolved
S0542,5,unresolved
S0542,6,unresolved
S0542,7,unresolved
S0543,1,no_action_needed
S0543,2,no_action_needed
S0543,3,no_action_needed
S0543,4,no_action_needed
S0543,5,no_action_needed
S0543,6,no_action_needed
S0543,7,no_action_needed
S0544,1,no_action_needed
S0544,2,no_action_needed
S0544,3,no_action_needed
S0544,4,no_action_needed
S0544,5,no_action_needed
S0544,6,no_action_needed
S0544,7,no_action_needed
S0545,1,no_action_needed
S0545,2,no_action_needed
S0545,3,no_action_needed
S0545,4,no_action_needed
S0545,5,no_action_needed
S0545,6,no_action_needed
S0545,7,no_action_needed
S0546,1,no_action_needed
S0546,2,no_action_needed
S0546,3,no_action_needed
S0546,4,no_action_needed
S0546,5,no_action_needed
S0546,6,no_action_needed
S0546,7,no_action_needed
S0547,1,no_action_needed
S0547,2,no_action_needed
S0547,3,no_action_needed
S0547,4,unresolved
S0547,5,unresolved
S0547,6,unresolved
S0547,7,unresolved
S0548,1,no_action_needed
S0548,2,no_action_needed
S0548,3,referred
S0548,4,referred
S0548,5,referred
S0548,6,referred
S0548,7,referred
S0549,1,no_action_needed
S0549,2,no_action_needed
S0549,3,no_action_needed
S0549,4,no_action_needed
S0549,5,no_action_needed
S0549,6,no_action_needed
S0549,7,no_action_needed
S0550,1,no_action_needed
S0550,2,no_action_needed
S0550,3,no_action_needed
S0550,4,unresolved
S0550,5,unresolved
S0550,6,unresolved
S0550,7,unresolved
S0551,1,no_action_needed
S0551,2,no_action_needed
S0551,3,no_action_needed
S0551,4,unresolved
S0551,5,unresolved
S0551,6,unresolved
S0551,7,unresolved
S0552,1,no_action_needed
S0552,2,no_action_needed
S0552,3,no_action_needed
S0552,4,no_action_needed
S0552,5,no_action_needed
S0552,6,no_action_needed
S0552,7,no_action_needed
S0553,1,no_action_needed
S0553,2,no_action_needed
S0553,3,no_action_needed
S0553,4,no_action_needed
S0553,5,no_action_needed
S0553,6,no_action_needed
S0553,7,no_action_needed
S0554,1,no_action_needed
S0554,2,no_action_needed
S0554,3,no_action_needed
S0554,4,unresolved
S0554,5,unresolved
S0554,6,unresolved
S0554,7,unresolved
S0555,1,no_action_needed
S0555,2,no_action_needed
S0555,3,referred
S0555,4,referred
S0555,5,referred
S0555,6,referred
S0555,7,referred
S0556,1,no_action_needed
S0556,2,no_action_needed
S0556,3,no_action_needed
S0556,4,no_action_needed
S0556,5,no_action_needed
S0556,6,no_action_needed
S0556,7,no_action_needed
S0557,1,no_action_needed
S0557,2,no_action_needed
S0557,3,referred
S0557,4,referred
S0557,5,referred
S0557,6,referred
S0557,7,referred
S0558,1,no_action_needed
S0558,2,no_action_needed
S0558,3,no_action_needed
S0558,4,no_action_needed
S0558,5,no_action_needed
S0558,6,no_action_needed
S0558,7,no_action_needed
S0559,1,referred
S0559,2,referred
S0559,3,referred
S0559,4,referred
S0559,5,improved
S0559,6,improved
S0559,7,improved
S0560,1,no_action_needed
S0560,2,no_action_needed
S0560,3,no_action_needed
S0560,4,no_action_needed
S0560,5,no_action_needed
S0560,6,no_action_needed
S0560,7,no_action_needed
S0561,1,referred
S0561,2,referred
S0561,3,referred
S0561,4,referred
S0561,5,improved
S0561,6,improved
S0561,7,improved
S0562,1,no_action_needed
S0562,2,no_action_needed
S0562,3,no_action_needed
S0562,4,no_action_needed
S0562,5,no_action_needed
S0562,6,no_action_needed
S0562,7,no_action_needed
S0563,1,no_action_needed
S0563,2,no_action_needed
S0563,3,referred
S0563,4,referred
S0563,5,referred
S0563,6,referred
S0563,7,referred
S0564,1,no_action_needed
S0564,2,no_action_needed
S0564,3,no_action_needed
S0564,4,dropped_course
S0564,5,dropped_course
S0564,6,dropped_course
S0564,7,dropped_course
S0565,1,no_action_needed
S0565,2,no_action_needed
S0565,3,no_action_needed
S0565,4,no_action_needed
S0565,5,no_action_needed
S0565,6,no_action_needed
S0565,7,no_action_needed
S0566,1,no_action_needed
S0566,2,no_action_needed
S0566,3,no_action_needed
S0566,4,no_action_needed
S0566,5,no_action_needed
S0566,6,no_action_needed
S0566,7,no_action_needed
S0567,1,no_action_needed
S0567,2,no_action_needed
S0567,3,no_action_needed
S0567,4,no_action_needed
S0567,5,no_action_needed
S0567,6,no_action_needed
S0567,7,no_action_needed
S0568,1,referred
S0568,2,referred
S0568,3,referred
S0568,4,referred
S0568,5,improved
S0568,6,improved
S0568,7,improved
S0569,1,no_action_needed
S0569,2,no_action_needed
S0569,3,no_action_needed
S0569,4,no_action_needed
S0569,5,no_action_needed
S0569,6,no_action_needed
S0569,7,no_action_needed
S0570,1,referred
S0570,2,referred
S0570,3,referred
S0570,4,referred
S0570,5,improved
S0570,6,improved
S0570,7,improved
S0571,1,no_action_needed
S0571,2,no_action_needed
S0571,3,no_action_needed
S0571,4,dropped_course
S0571,5,dropped_course
S0571,6,dropped_course
S0571,7,dropped_course
S0572,1,no_action_needed
S0572,2,no_action_needed
S0572,3,no_action_needed
S0572,4,no_action_needed
S0572,5,no_action_needed
S0572,6,no_action_needed
S0572,7,no_action_needed
S0573,1,no_action_needed
S0573,2,no_action_needed
S0573,3,no_action_needed
S0573,4,no_action_needed
S0573,5,no_action_needed
S0573,6,no_action_needed
S0573,7,no_action_needed
S0574,1,no_action_needed
S0574,2,no_action_needed
S0574,3,referred
S0574,4,referred
S0574,5,referred
S0574,6,referred
S0574,7,referred
S0575,1,no_action_needed
S0575,2,no_action_needed
S0575,3,no_action_needed
S0575,4,no_action_needed
S0575,5,no_action_needed
S0575,6,no_action_needed
S0575,7,no_action_needed
S0576,1,no_action_needed
S0576,2,no_action_needed
S0576,3,no_action_needed
S0576,4,unresolved
S0576,5,unresolved
S0576,6,unresolved
S0576,7,unresolved
S0577,1,no_action_needed
S0577,2,no_action_needed
S0577,3,no_action_needed
S0577,4,no_action_needed
S0577,5,no_action_needed
S0577,6,no_action_needed
S0577,7,no_action_needed
S0578,1,no_action_needed
S0578,2,no_action_needed
S0578,3,no_action_needed
S0578,4,no_action_needed
S0578,5,no_action_needed
S0578,6,no_action_needed
S0578,7,no_action_needed
S0579,1,no_action_needed
S0579,2,no_action_needed
S0579,3,no_action_needed
S0579,4,no_action_needed
S0579,5,no_action_needed
S0579,6,no_action_needed
S0579,7,no_action_needed
S0580,1,no_action_needed
S0580,2,no_action_needed
S0580,3,no_action_needed
S0580,4,no_action_needed
S0580,5,no_action_needed
S0580,6,no_action_needed
S0580,7,no_action_needed
S0581,1,no_action_needed
S0581,2,no_action_needed
S0581,3,no_action_needed
S0581,4,unresolved
S0581,5,unresolved
S0581,6,unresolved
S0581,7,unresolved
S0582,1,no_action_needed
S0582,2,no_action_needed
S0582,3,no_action_needed
S0582,4,unresolved
S0582,5,unresolved
S0582,6,unresolved
S0582,7,unresolved
S0583,1,no_action_needed
S0583,2,no_action_needed
S0583,3,no_action_needed
S0583,4,no_action_needed
S0583,5,no_action_needed
S0583,6,no_action_needed
S0583,7,no_action_needed
S0584,1,no_action_needed
S0584,2,no_action_needed
S0584,3,no_action_needed
S0584,4,no_action_needed
S0584,5,no_action_needed
S0584,6,no_action_needed
S0584,7,no_action_needed
S0585,1,no_action_needed
S0585,2,no_action_needed
S0585,3,no_action_needed
S0585,4,no_action_needed
S0585,5,no_action_needed
S0585,6,no_action_needed
S0585,7,no_action_needed
S0586,1,no_action_needed
S0586,2,no_action_needed
S0586,3,no_action_needed
S0586,4,no_action_needed
S0586,5,no_action_needed
S0586,6,no_action_needed
S0586,7,no_action_needed
S0587,1,no_action_needed
S0587,2,no_action_needed
S0587,3,referred
S0587,4,referred
S0587,5,referred
S0587,6,referred
S0587,7,referred
S0588,1,no_action_needed
S0588,2,no_action_needed
S0588,3,no_action_needed
S0588,4,no_action_needed
S0588,5,no_action_needed
S0588,6,no_action_needed
S0588,7,no_action_needed
S0589,1,no_action_needed
S0589,2,no_action_needed
S0589,3,no_action_needed
S0589,4,unresolved
S0589,5,unresolved
S0589,6,unresolved
S0589,7,unresolved
S0590,1,no_action_needed
S0590,2,no_action_needed
S0590,3,no_action_needed
S0590,4,no_action_needed
S0590,5,no_action_needed
S0590,6,no_action_needed
S0590,7,no_action_needed
S0591,1,no_action_needed
S0591,2,no_action_needed
S0591,3,referred
S0591,4,referred
S0591,5,referred
S0591,6,referred
S0591,7,referred
S0592,1,no_action_needed
S0592,2,no_action_needed
S0592,3,no_action_needed
S0592,4,unresolved
S0592,5,unresolved
S0592,6,unresolved
S0592,7,unresolved
S0593,1,no_action_needed
S0593,2,no_action_needed
S0593,3,no_action_needed
S0593,4,unresolved
S0593,5,unresolved
S0593,6,unresolved
S0593,7,unresolved
S0594,1,no_action_needed
S0594,2,no_action_needed
S0594,3,no_action_needed
S0594,4,no_action_needed
S0594,5,no_action_needed
S0594,6,no_action_needed
S0594,7,no_action_needed
S0595,1,no_action_needed
S0595,2,no_action_needed
S0595,3,no_action_needed
S0595,4,no_action_needed
S0595,5,no_action_needed
S0595,6,no_action_needed
S0595,7,no_action_needed
S0596,1,no_action_needed
S0596,2,no_action_needed
S0596,3,no_action_needed
S0596,4,no_action_needed
S0596,5,no_action_needed
S0596,6,no_action_needed
S0596,7,no_action_needed
S0597,1,no_action_needed
S0597,2,no_action_needed
S0597,3,no_action_needed
S0597,4,no_action_needed
S0597,5,no_action_needed
S0597,6,no_action_needed
S0597,7,no_action_needed
S0598,1,no_action_needed
S0598,2,no_action_needed
S0598,3,referred
S0598,4,referred
S0598,5,referred
S0598,6,referred
S0598,7,referred
S0599,1,no_action_needed
S0599,2,no_action_needed
S0599,3,no_action_needed
S0599,4,no_action_needed
S0599,5,no_action_needed
S0599,6,no_action_needed
S0599,7,no_action_needed
S0600,1,no_action_needed
S0600,2,no_action_needed
S0600,3,no_action_needed
S0600,4,no_action_needed
S0600,5,no_action_needed
S0600,6,no_action_needed
S0600,7,no_action_needed
S0601,1,no_action_needed
S0601,2,no_action_needed
S0601,3,no_action_needed
S0601,4,no_action_needed
S0601,5,no_action_needed
S0601,6,no_action_needed
S0601,7,no_action_needed
S0602,1,no_action_needed
S0602,2,no_action_needed
S0602,3,no_action_needed
S0602,4,unresolved
S0602,5,unresolved
S0602,6,unresolved
S0602,7,unresolved
S0603,1,no_action_needed
S0603,2,no_action_needed
S0603,3,no_action_needed
S0603,4,unresolved
S0603,5,unresolved
S0603,6,unresolved
S0603,7,unresolved
S0604,1,referred
S0604,2,referred
S0604,3,referred
S0604,4,referred
S0604,5,improved
S0604,6,improved
S0604,7,improved
S0605,1,no_action_needed
S0605,2,no_action_needed
S0605,3,referred
S0605,4,referred
S0605,5,referred
S0605,6,referred
S0605,7,referred
S0606,1,no_action_needed
S0606,2,no_action_needed
S0606,3,no_action_needed
S0606,4,no_action_needed
S0606,5,no_action_needed
S0606,6,no_action_needed
S0606,7,no_action_needed
S0607,1,no_action_needed
S0607,2,no_action_needed
S0607,3,no_action_needed
S0607,4,no_action_needed
S0607,5,no_action_needed
S0607,6,no_action_needed
S0607,7,no_action_needed
S0608,1,no_action_needed
S0608,2,no_action_needed
S0608,3,no_action_needed
S0608,4,no_action_needed
S0608,5,no_action_needed
S0608,6,no_action_needed
S0608,7,no_action_needed
S0609,1,no_action_needed
S0609,2,no_action_needed
S0609,3,no_action_needed
S0609,4,no_action_needed
S0609,5,no_action_needed
S0609,6,no_action_needed
S0609,7,no_action_needed
S0610,1,no_action_needed
S0610,2,no_action_needed
S0610,3,no_action_needed
S0610,4,unresolved
S0610,5,unresolved
S0610,6,unresolved
S0610,7,unresolved
S0611,1,no_action_needed
S0611,2,no_action_needed
S0611,3,no_action_needed
S0611,4,no_action_needed
S0611,5,no_action_needed
S0611,6,no_action_needed
S0611,7,no_action_needed
S0612,1,no_action_needed
S0612,2,no_action_needed
S0612,3,no_action_needed
S0612,4,unresolved
S0612,5,unresolved
S0612,6,unresolved
S0612,7,unresolved
S0613,1,referred
S0613,2,referred
S0613,3,referred
S0613,4,referred
S0613,5,improved
S0613,6,improved
S0613,7,improved
S0614,1,no_action_needed
S0614,2,no_action_needed
S0614,3,no_action_needed
S0614,4,no_action_needed
S0614,5,no_action_needed
S0614,6,no_action_needed
S0614,7,no_action_needed
S0615,1,no_action_needed
S0615,2,no_action_needed
S0615,3,no_action_needed
S0615,4,no_action_needed
S0615,5,no_action_needed
S0615,6,no_action_needed
S0615,7,no_action_needed
S0616,1,no_action_needed
S0616,2,no_action_needed
S0616,3,no_action_needed
S0616,4,no_action_needed
S0616,5,no_action_needed
S0616,6,no_action_needed
S0616,7,no_action_needed
S0617,1,no_action_needed
S0617,2,no_action_needed
S0617,3,referred
S0617,4,referred
S0617,5,referred
S0617,6,referred
S0617,7,referred
S0618,1,no_action_needed
S0618,2,no_action_needed
S0618,3,no_action_needed
S0618,4,no_action_needed
S0618,5,no_action_needed
S0618,6,no_action_needed
S0618,7,no_action_needed
S0619,1,referred
S0619,2,referred
S0619,3,referred
S0619,4,referred
S0619,5,improved
S0619,6,improved
S0619,7,improved
S0620,1,no_action_needed
S0620,2,no_action_needed
S0620,3,no_action_needed
S0620,4,no_action_needed
S0620,5,no_action_needed
S0620,6,no_action_needed
S0620,7,no_action_needed
S0621,1,no_action_needed
S0621,2,no_action_needed
S0621,3,no_action_needed
S0621,4,dropped_course
S0621,5,dropped_course
S0621,6,dropped_course
S0621,7,dropped_course
S0622,1,no_action_needed
S0622,2,no_action_needed
S0622,3,no_action_needed
S0622,4,no_action_needed
S0622,5,no_action_needed
S0622,6,no_action_needed
S0622,7,no_action_needed
S0623,1,referred
S0623,2,referred
S0623,3,referred
S0623,4,referred
S0623,5,improved
S0623,6,improved
S0623,7,improved
S0624,1,no_action_needed
S0624,2,no_action_needed
S0624,3,no_action_needed
S0624,4,unresolved
S0624,5,unresolved
S0624,6,unresolved
S0624,7,unresolved
S0625,1,no_action_needed
S0625,2,no_action_needed
S0625,3,no_action_needed
S0625,4,no_action_needed
S0625,5,no_action_needed
S0625,6,no_action_needed
S0625,7,no_action_needed
S0626,1,no_action_needed
S0626,2,no_action_needed
S0626,3,no_action_needed
S0626,4,no_action_needed
S0626,5,no_action_needed
S0626,6,no_action_needed
S0626,7,no_action_needed
S0627,1,no_action_needed
S0627,2,no_action_needed
S0627,3,no_action_needed
S0627,4,no_action_needed
S0627,5,no_action_needed
S0627,6,no_action_needed
S0627,7,no_action_needed
S0628,1,referred
S0628,2,referred
S0628,3,referred
S0628,4,referred
S0628,5,improved
S0628,6,improved
S0628,7,improved
S0629,1,referred
S0629,2,referred
S0629,3,referred
S0629,4,referred
S0629,5,improved
S0629,6,improved
S0629,7,improved
S0630,1,no_action_needed
S0630,2,no_action_needed
S0630,3,no_action_needed
S0630,4,no_action_needed
S0630,5,no_action_needed
S0630,6,no_action_needed
S0630,7,no_action_needed
S0631,1,no_action_needed
S0631,2,no_action_needed
S0631,3,no_action_needed
S0631,4,unresolved
S0631,5,unresolved
S0631,6,unresolved
S0631,7,unresolved
S0632,1,no_action_needed
S0632,2,no_action_needed
S0632,3,no_action_needed
S0632,4,unresolved
S0632,5,unresolved
S0632,6,unresolved
S0632,7,unresolved
S0633,1,referred
S0633,2,referred
S0633,3,referred
S0633,4,referred
S0633,5,improved
S0633,6,improved
S0633,7,improved
S0634,1,no_action_needed
S0634,2,no_action_needed
S0634,3,no_action_needed
S0634,4,unresolved
S0634,5,unresolved
S0634,6,unresolved
S0634,7,unresolved
S0635,1,no_action_needed
S0635,2,no_action_needed
S0635,3,no_action_needed
S0635,4,no_action_needed
S0635,5,no_action_needed
S0635,6,no_action_needed
S0635,7,no_action_needed
S0636,1,no_action_needed
S0636,2,no_action_needed
S0636,3,no_action_needed
S0636,4,no_action_needed
S0636,5,no_action_needed
S0636,6,no_action_needed
S0636,7,no_action_needed
S0637,1,no_action_needed
S0637,2,no_action_needed
S0637,3,no_action_needed
S0637,4,no_action_needed
S0637,5,no_action_needed
S0637,6,no_action_needed
S0637,7,no_action_needed
S0638,1,no_action_needed
S0638,2,no_action_needed
S0638,3,no_action_needed
S0638,4,no_action_needed
S0638,5,no_action_needed
S0638,6,no_action_needed
S0638,7,no_action_needed
S0639,1,no_action_needed
S0639,2,no_action_needed
S0639,3,no_action_needed
S0639,4,no_action_needed
S0639,5,no_action_needed
S0639,6,no_action_needed
S0639,7,no_action_needed
S0640,1,no_action_needed
S0640,2,no_action_needed
S0640,3,referred
S0640,4,referred
S0640,5,referred
S0640,6,referred
S0640,7,referred
S0641,1,no_action_needed
S0641,2,no_action_needed
S0641,3,no_action_needed
S0641,4,no_action_needed
S0641,5,no_action_needed
S0641,6,no_action_needed
S0641,7,no_action_needed
S0642,1,no_action_needed
S0642,2,no_action_needed
S0642,3,no_action_needed
S0642,4,no_action_needed
S0642,5,no_action_needed
S0642,6,no_action_needed
S0642,7,no_action_needed
S0643,1,no_action_needed
S0643,2,no_action_needed
S0643,3,no_action_needed
S0643,4,no_action_needed
S0643,5,no_action_needed
S0643,6,no_action_needed
S0643,7,no_action_needed
S0644,1,no_action_needed
S0644,2,no_action_needed
S0644,3,no_action_needed
S0644,4,no_action_needed
S0644,5,no_action_needed
S0644,6,no_action_needed
S0644,7,no_action_needed
S0645,1,no_action_needed
S0645,2,no_action_needed
S0645,3,no_action_needed
S0645,4,no_action_needed
S0645,5,no_action_needed
S0645,6,no_action_needed
S0645,7,no_action_needed
S0646,1,no_action_needed
S0646,2,no_action_needed
S0646,3,no_action_needed
S0646,4,no_action_needed
S0646,5,no_action_needed
S0646,6,no_action_needed
S0646,7,no_action_needed
S0647,1,referred
S0647,2,referred
S0647,3,referred
S0647,4,referred
S0647,5,improved
S0647,6,improved
S0647,7,improved
S0648,1,no_action_needed
S0648,2,no_action_needed
S0648,3,no_action_needed
S0648,4,no_action_needed
S0648,5,no_action_needed
S0648,6,no_action_needed
S0648,7,no_action_needed
S0649,1,no_action_needed
S0649,2,no_action_needed
S0649,3,no_action_needed
S0649,4,no_action_needed
S0649,5,no_action_needed
S0649,6,no_action_needed
S0649,7,no_action_needed
S0650,1,referred
S0650,2,referred
S0650,3,referred
S0650,4,referred
S0650,5,improved
S0650,6,improved
S0650,7,improved
S0651,1,no_action_needed
S0651,2,no_action_needed
S0651,3,no_action_needed
S0651,4,no_action_needed
S0651,5,no_action_needed
S0651,6,no_action_needed
S0651,7,no_action_needed
S0652,1,no_action_needed
S0652,2,no_action_needed
S0652,3,no_action_needed
S0652,4,no_action_needed
S0652,5,no_action_needed
S0652,6,no_action_needed
S0652,7,no_action_needed
S0653,1,no_action_needed
S0653,2,no_action_needed
S0653,3,no_action_needed
S0653,4,no_action_needed
S0653,5,no_action_needed
S0653,6,no_action_needed
S0653,7,no_action_needed
S0654,1,no_action_needed
S0654,2,no_action_needed
S0654,3,no_action_needed
S0654,4,unresolved
S0654,5,unresolved
S0654,6,unresolved
S0654,7,unresolved
S0655,1,no_action_needed
S0655,2,no_action_needed
S0655,3,no_action_needed
S0655,4,no_action_needed
S0655,5,no_action_needed
S0655,6,no_action_needed
S0655,7,no_action_needed
S0656,1,no_action_needed
S0656,2,no_action_needed
S0656,3,no_action_needed
S0656,4,no_action_needed
S0656,5,no_action_needed
S0656,6,no_action_needed
S0656,7,no_action_needed
S0657,1,no_action_needed
S0657,2,no_action_needed
S0657,3,referred
S0657,4,referred
S0657,5,referred
S0657,6,referred
S0657,7,referred
S0658,1,no_action_needed
S0658,2,no_action_needed
S0658,3,no_action_needed
S0658,4,no_action_needed
S0658,5,no_action_needed
S0658,6,no_action_needed
S0658,7,no_action_needed
S0659,1,no_action_needed
S0659,2,no_action_needed
S0659,3,no_action_needed
S0659,4,no_action_needed
S0659,5,no_action_needed
S0659,6,no_action_needed
S0659,7,no_action_needed
S0660,1,no_action_needed
S0660,2,no_action_needed
S0660,3,no_action_needed
S0660,4,no_action_needed
S0660,5,no_action_needed
S0660,6,no_action_needed
S0660,7,no_action_needed
S0661,1,referred
S0661,2,referred
S0661,3,referred
